temperature;humidity;wind_speed;wind_gust;daily_ra;monthly_ra;yearly_ra;uv_0_11;date
35.4;71.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T06:35:00+00:00
35.8;72.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T06:25:00+00:00
36.1;71.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T06:05:00+00:00
36.7;73.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T05:55:00+00:00
37.4;74.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T05:45:00+00:00
38.7;70.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T05:05:00+00:00
40.6;51.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T03:40:00+00:00
41.0;54.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T03:31:00+00:00
47.7;42.0;1.8;2.5;0.0;0.53;4.59;0;2019-02-14T00:26:00+00:00
50.2;31.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-14T00:00:00+00:00
53.6;25.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-13T23:00:00+00:00
56.3;25.0;1.3;2.5;0.0;0.53;4.59;1;2019-02-13T21:56:00+00:00
56.3;21.0;4.9;7.4;0.0;0.53;4.59;2;2019-02-13T20:55:00+00:00
56.7;22.0;8.3;15.0;0.0;0.53;4.59;2;2019-02-13T19:45:00+00:00
55.2;24.0;4.5;7.4;0.0;0.53;4.59;5;2019-02-13T18:40:00+00:00
55.2;23.0;6.0;7.4;0.0;0.53;4.59;5;2019-02-13T18:35:00+00:00
54.5;25.0;2.7;7.4;0.0;0.53;4.59;5;2019-02-13T18:20:00+00:00
52.3;28.0;3.6;7.4;0.0;0.53;4.59;5;2019-02-13T16:25:00+00:00
48.9;41.0;0.9;2.5;0.0;0.53;4.59;3;2019-02-13T14:55:00+00:00
48.4;43.0;1.3;2.5;0.0;0.53;4.59;3;2019-02-13T14:45:00+00:00
42.6;58.0;4.0;4.9;0.0;0.53;4.59;2;2019-02-13T13:36:00+00:00
40.8;76.0;0.0;0.0;0.0;0.53;4.59;1;2019-02-13T13:25:00+00:00
36.1;90.0;0.0;0.0;0.0;0.53;4.59;1;2019-02-13T12:55:00+00:00
39.6;89.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-13T11:26:00+00:00
40.5;79.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-13T10:55:00+00:00
45.7;95.0;4.0;4.9;0.0;0.53;4.59;0;2019-02-13T09:01:00+00:00
46.0;97.0;0.9;2.5;0.0;0.53;4.59;0;2019-02-13T08:41:00+00:00
46.0;99.0;2.7;4.9;0.0;0.53;4.59;0;2019-02-13T07:40:00+00:00
42.8;99.0;0.0;0.0;0.0;0.53;4.59;0;2019-02-13T05:55:00+00:00
42.3;99.0;0.0;0.0;0.3;0.53;4.59;0;2019-02-13T04:20:00+00:00
44.2;99.0;3.4;4.9;0.08;0.32;4.38;0;2019-02-13T00:15:00+00:00
45.3;99.0;0.9;2.5;0.07;0.31;4.37;0;2019-02-12T23:25:00+00:00
45.7;99.0;2.0;2.5;0.07;0.31;4.37;0;2019-02-12T22:55:00+00:00
45.9;99.0;0.0;0.0;0.07;0.31;4.37;0;2019-02-12T22:20:00+00:00
46.0;99.0;0.0;0.0;0.07;0.31;4.37;1;2019-02-12T21:45:00+00:00
45.9;99.0;0.0;0.0;0.06;0.3;4.36;1;2019-02-12T20:45:00+00:00
45.0;99.0;0.2;2.5;0.06;0.3;4.36;1;2019-02-12T19:41:00+00:00
45.0;99.0;0.0;0.0;0.06;0.3;4.36;1;2019-02-12T19:31:00+00:00
44.8;99.0;0.0;0.0;0.06;0.3;4.36;2;2019-02-12T19:10:00+00:00
44.6;99.0;0.2;2.5;0.06;0.3;4.36;2;2019-02-12T19:01:00+00:00
43.9;99.0;0.9;2.5;0.06;0.3;4.36;2;2019-02-12T18:20:00+00:00
43.3;99.0;0.0;0.0;0.06;0.3;4.36;2;2019-02-12T17:41:00+00:00
43.2;99.0;2.9;4.9;0.06;0.3;4.36;3;2019-02-12T17:31:00+00:00
41.2;99.0;0.0;0.0;0.06;0.3;4.36;1;2019-02-12T13:26:00+00:00
41.2;99.0;0.0;0.0;0.05;0.28;4.35;1;2019-02-12T13:10:00+00:00
41.2;99.0;2.9;4.9;0.05;0.28;4.35;0;2019-02-12T12:25:00+00:00
41.4;99.0;0.0;0.0;0.05;0.28;4.35;0;2019-02-12T11:40:00+00:00
41.4;99.0;0.4;2.5;0.05;0.28;4.35;0;2019-02-12T11:25:00+00:00
41.4;99.0;0.0;0.0;0.05;0.28;4.35;0;2019-02-12T10:55:00+00:00
41.4;99.0;0.0;0.0;0.05;0.28;4.35;0;2019-02-12T10:35:00+00:00
41.4;99.0;0.2;2.5;0.05;0.28;4.35;0;2019-02-12T10:05:00+00:00
41.5;99.0;0.0;0.0;0.04;0.27;4.33;0;2019-02-12T09:25:00+00:00
41.4;99.0;0.0;0.0;0.02;0.26;4.32;0;2019-02-12T08:40:00+00:00
41.5;99.0;0.0;0.0;0.01;0.25;4.31;0;2019-02-12T08:10:00+00:00
43.0;99.0;0.0;0.0;0.24;0.24;4.3;0;2019-02-12T02:40:00+00:00
43.2;99.0;0.0;0.0;0.24;0.24;4.3;0;2019-02-12T02:01:00+00:00
43.3;99.0;0.0;0.0;0.24;0.24;4.3;0;2019-02-12T01:50:00+00:00
44.4;99.0;0.0;0.0;0.22;0.22;4.29;0;2019-02-12T00:10:00+00:00
44.4;99.0;0.0;0.0;0.22;0.22;4.29;0;2019-02-12T00:00:00+00:00
44.4;99.0;3.4;4.9;0.22;0.22;4.29;0;2019-02-11T23:56:00+00:00
44.2;99.0;0.0;0.0;0.22;0.22;4.29;0;2019-02-11T23:05:00+00:00
44.4;99.0;0.0;0.0;0.22;0.22;4.29;0;2019-02-11T22:40:00+00:00
44.4;99.0;0.0;0.0;0.22;0.22;4.29;0;2019-02-11T21:41:00+00:00
45.0;99.0;0.0;0.0;0.22;0.22;4.29;1;2019-02-11T20:30:00+00:00
45.0;99.0;0.0;0.0;0.22;0.22;4.29;1;2019-02-11T20:25:00+00:00
44.8;99.0;0.0;0.0;0.22;0.22;4.29;1;2019-02-11T20:15:00+00:00
44.4;99.0;0.0;0.0;0.22;0.22;4.29;2;2019-02-11T19:25:00+00:00
44.1;98.0;1.8;2.5;0.22;0.22;4.29;2;2019-02-11T19:01:00+00:00
44.1;98.0;0.0;0.0;0.22;0.22;4.29;2;2019-02-11T18:55:00+00:00
43.9;98.0;2.0;2.5;0.22;0.22;4.29;2;2019-02-11T18:40:00+00:00
42.6;98.0;0.2;2.5;0.22;0.22;4.29;2;2019-02-11T17:25:00+00:00
41.5;98.0;0.0;0.0;0.22;0.22;4.29;2;2019-02-11T16:35:00+00:00
39.0;99.0;0.0;0.0;0.2;0.2;4.26;2;2019-02-11T15:25:00+00:00
38.7;99.0;0.0;0.0;0.18;0.18;4.24;2;2019-02-11T15:00:00+00:00
38.5;99.0;0.0;0.0;0.18;0.18;4.24;1;2019-02-11T14:55:00+00:00
38.3;99.0;0.0;0.0;0.17;0.17;4.23;1;2019-02-11T14:45:00+00:00
38.1;99.0;0.0;0.0;0.17;0.17;4.23;1;2019-02-11T14:25:00+00:00
36.3;99.0;0.0;0.0;0.06;0.06;4.12;0;2019-02-11T09:55:00+00:00
36.7;96.0;0.0;0.0;0.02;0.02;4.09;0;2019-02-11T09:10:00+00:00
37.2;92.0;0.0;0.0;0.01;0.01;4.07;0;2019-02-11T08:30:00+00:00
37.6;87.0;0.0;0.0;0.01;0.01;4.07;0;2019-02-11T08:11:00+00:00
37.6;85.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T07:55:00+00:00
37.6;84.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T07:35:00+00:00
37.9;82.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T06:55:00+00:00
37.9;82.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T06:45:00+00:00
38.7;78.0;1.3;2.5;0.0;0.0;4.06;0;2019-02-11T06:01:00+00:00
39.9;71.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T04:35:00+00:00
39.7;69.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T03:20:00+00:00
39.7;78.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T02:35:00+00:00
39.0;78.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T01:51:00+00:00
38.7;81.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T01:30:00+00:00
39.0;83.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-11T01:05:00+00:00
42.4;46.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T23:00:00+00:00
42.8;45.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-10T22:05:00+00:00
43.2;42.0;1.1;2.5;0.0;0.0;4.06;1;2019-02-10T21:05:00+00:00
42.4;39.0;1.3;2.5;0.0;0.0;4.06;4;2019-02-10T19:00:00+00:00
40.1;40.0;0.0;0.0;0.0;0.0;4.06;4;2019-02-10T18:10:00+00:00
39.6;43.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-10T17:30:00+00:00
39.2;42.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-10T16:50:00+00:00
36.7;44.0;0.0;0.0;0.0;0.0;4.06;5;2019-02-10T16:10:00+00:00
35.4;48.0;2.9;4.9;0.0;0.0;4.06;3;2019-02-10T15:31:00+00:00
32.0;54.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-10T13:15:00+00:00
30.9;56.0;1.1;2.5;0.0;0.0;4.06;1;2019-02-10T12:55:00+00:00
29.7;61.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T12:15:00+00:00
28.9;61.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T09:40:00+00:00
30.6;57.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T08:45:00+00:00
32.0;54.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T07:45:00+00:00
33.3;52.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T06:35:00+00:00
33.1;54.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T05:41:00+00:00
32.4;63.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T05:15:00+00:00
32.4;66.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T04:45:00+00:00
34.5;66.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T02:30:00+00:00
38.5;59.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T00:31:00+00:00
38.7;54.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-10T00:25:00+00:00
45.0;35.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-09T22:25:00+00:00
46.2;31.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-09T21:55:00+00:00
47.3;29.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-09T21:10:00+00:00
46.9;27.0;0.2;2.5;0.0;0.0;4.06;2;2019-02-09T20:40:00+00:00
46.9;28.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-09T20:35:00+00:00
47.1;26.0;2.5;2.5;0.0;0.0;4.06;2;2019-02-09T20:26:00+00:00
47.3;27.0;1.8;2.5;0.0;0.0;4.06;4;2019-02-09T18:55:00+00:00
40.8;35.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-09T15:25:00+00:00
40.1;36.0;3.4;4.9;0.0;0.0;4.06;3;2019-02-09T15:05:00+00:00
40.1;36.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-09T14:45:00+00:00
39.6;37.0;2.7;4.9;0.0;0.0;4.06;2;2019-02-09T14:00:00+00:00
38.5;37.0;2.7;4.9;0.0;0.0;4.06;1;2019-02-09T13:25:00+00:00
38.3;37.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T12:35:00+00:00
38.5;40.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T12:05:00+00:00
39.2;37.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T11:00:00+00:00
39.6;34.0;2.5;2.5;0.0;0.0;4.06;0;2019-02-09T10:30:00+00:00
40.1;34.0;4.0;7.4;0.0;0.0;4.06;0;2019-02-09T09:41:00+00:00
40.3;35.0;1.3;2.5;0.0;0.0;4.06;0;2019-02-09T09:25:00+00:00
42.6;37.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T08:01:00+00:00
42.8;36.0;0.4;2.5;0.0;0.0;4.06;0;2019-02-09T07:55:00+00:00
43.3;36.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T07:30:00+00:00
44.8;33.0;1.3;2.5;0.0;0.0;4.06;0;2019-02-09T06:25:00+00:00
45.1;31.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T06:00:00+00:00
45.5;33.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T04:45:00+00:00
48.9;36.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T02:25:00+00:00
52.3;31.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-09T01:05:00+00:00
54.3;29.0;3.6;4.9;0.0;0.0;4.06;0;2019-02-09T00:25:00+00:00
58.8;29.0;4.3;4.9;0.0;0.0;4.06;0;2019-02-08T22:55:00+00:00
61.3;31.0;2.7;4.9;0.0;0.0;4.06;1;2019-02-08T22:15:00+00:00
62.1;31.0;0.2;2.5;0.0;0.0;4.06;1;2019-02-08T21:55:00+00:00
64.0;32.0;5.6;7.4;0.0;0.0;4.06;1;2019-02-08T21:25:00+00:00
64.8;31.0;4.0;4.9;0.0;0.0;4.06;1;2019-02-08T21:15:00+00:00
68.2;29.0;2.7;4.9;0.0;0.0;4.06;3;2019-02-08T19:40:00+00:00
73.4;50.0;6.0;7.4;0.0;0.0;4.06;3;2019-02-08T18:00:00+00:00
74.1;49.0;5.8;7.4;0.0;0.0;4.06;4;2019-02-08T17:55:00+00:00
74.8;49.0;6.5;7.4;0.0;0.0;4.06;5;2019-02-08T16:40:00+00:00
74.5;51.0;2.9;4.9;0.0;0.0;4.06;5;2019-02-08T16:31:00+00:00
70.3;67.0;2.0;4.9;0.0;0.0;4.06;2;2019-02-08T14:30:00+00:00
65.3;80.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T10:55:00+00:00
65.5;78.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T10:35:00+00:00
65.5;78.0;1.8;2.5;0.0;0.0;4.06;0;2019-02-08T10:25:00+00:00
66.2;77.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T08:55:00+00:00
66.2;77.0;4.9;7.4;0.0;0.0;4.06;0;2019-02-08T08:45:00+00:00
66.4;77.0;2.9;4.9;0.0;0.0;4.06;0;2019-02-08T08:26:00+00:00
68.5;75.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T05:35:00+00:00
69.3;74.0;2.5;4.9;0.0;0.0;4.06;0;2019-02-08T05:05:00+00:00
69.8;74.0;0.2;2.5;0.0;0.0;4.06;0;2019-02-08T04:25:00+00:00
70.0;74.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T04:15:00+00:00
69.4;75.0;1.8;2.5;0.0;0.0;4.06;0;2019-02-08T03:35:00+00:00
68.2;79.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T02:52:00+00:00
72.0;73.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-08T00:25:00+00:00
77.2;64.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-07T22:15:00+00:00
78.3;62.0;5.1;9.8;0.0;0.0;4.06;1;2019-02-07T21:45:00+00:00
78.8;60.0;1.3;2.5;0.0;0.0;4.06;1;2019-02-07T21:15:00+00:00
79.0;60.0;3.4;4.9;0.0;0.0;4.06;2;2019-02-07T21:05:00+00:00
79.7;58.0;4.0;7.4;0.0;0.0;4.06;2;2019-02-07T20:00:00+00:00
77.2;62.0;2.0;4.9;0.0;0.0;4.06;4;2019-02-07T18:45:00+00:00
75.2;67.0;0.0;0.0;0.0;0.0;4.06;6;2019-02-07T17:50:00+00:00
73.9;71.0;0.2;2.5;0.0;0.0;4.06;5;2019-02-07T17:15:00+00:00
73.2;72.0;4.3;4.9;0.0;0.0;4.06;4;2019-02-07T17:05:00+00:00
71.1;77.0;2.5;4.9;0.0;0.0;4.06;3;2019-02-07T16:35:00+00:00
69.4;80.0;3.4;4.9;0.0;0.0;4.06;4;2019-02-07T15:45:00+00:00
68.5;84.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-07T15:25:00+00:00
65.5;89.0;3.4;4.9;0.0;0.0;4.06;2;2019-02-07T14:25:00+00:00
63.3;94.0;0.9;2.5;0.0;0.0;4.06;1;2019-02-07T12:45:00+00:00
63.7;94.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T10:55:00+00:00
63.9;93.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T10:00:00+00:00
65.8;87.0;4.5;4.9;0.0;0.0;4.06;0;2019-02-07T05:41:00+00:00
65.8;87.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T05:35:00+00:00
68.5;78.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T01:56:00+00:00
68.9;77.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T01:30:00+00:00
68.9;75.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T00:55:00+00:00
69.8;73.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T00:25:00+00:00
70.5;72.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-07T00:05:00+00:00
72.1;68.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T23:05:00+00:00
74.8;59.0;0.4;2.5;0.0;0.0;4.06;1;2019-02-06T20:10:00+00:00
75.0;59.0;1.8;2.5;0.0;0.0;4.06;2;2019-02-06T20:02:00+00:00
76.8;54.0;2.0;2.5;0.0;0.0;4.06;4;2019-02-06T19:01:00+00:00
76.8;55.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-06T18:40:00+00:00
75.9;55.0;0.9;2.5;0.0;0.0;4.06;5;2019-02-06T17:55:00+00:00
75.0;56.0;4.0;4.9;0.0;0.0;4.06;6;2019-02-06T17:31:00+00:00
66.4;66.0;0.0;0.0;0.0;0.0;4.06;4;2019-02-06T15:40:00+00:00
65.7;68.0;1.3;2.5;0.0;0.0;4.06;3;2019-02-06T15:30:00+00:00
63.5;68.0;1.3;2.5;0.0;0.0;4.06;3;2019-02-06T15:05:00+00:00
46.9;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T11:55:00+00:00
48.6;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T10:25:00+00:00
49.5;98.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T09:25:00+00:00
51.4;95.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T07:35:00+00:00
52.2;94.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T06:35:00+00:00
57.6;85.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T03:30:00+00:00
58.1;82.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T02:25:00+00:00
58.3;82.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T02:10:00+00:00
61.7;77.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-06T00:55:00+00:00
69.3;61.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T23:01:00+00:00
74.8;48.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-05T21:25:00+00:00
75.2;46.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-05T20:35:00+00:00
76.6;46.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-05T20:15:00+00:00
77.5;45.0;0.9;2.5;0.0;0.0;4.06;2;2019-02-05T19:55:00+00:00
77.4;45.0;1.8;2.5;0.0;0.0;4.06;2;2019-02-05T19:45:00+00:00
77.2;46.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-05T19:25:00+00:00
77.0;46.0;0.2;2.5;0.0;0.0;4.06;2;2019-02-05T19:15:00+00:00
73.9;50.0;2.0;2.5;0.0;0.0;4.06;4;2019-02-05T17:25:00+00:00
72.3;51.0;3.4;4.9;0.0;0.0;4.06;5;2019-02-05T16:45:00+00:00
71.8;53.0;2.7;4.9;0.0;0.0;4.06;5;2019-02-05T16:35:00+00:00
71.6;54.0;4.3;4.9;0.0;0.0;4.06;4;2019-02-05T16:10:00+00:00
68.0;54.0;0.2;2.5;0.0;0.0;4.06;4;2019-02-05T15:25:00+00:00
56.1;65.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-05T14:40:00+00:00
51.4;74.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-05T14:15:00+00:00
44.4;87.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T09:40:00+00:00
44.2;87.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T09:25:00+00:00
41.9;90.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T08:10:00+00:00
41.9;90.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T08:01:00+00:00
41.7;92.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T07:30:00+00:00
41.9;92.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T07:25:00+00:00
42.3;92.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T07:00:00+00:00
42.6;91.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T06:41:00+00:00
42.8;90.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T06:30:00+00:00
45.9;82.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T03:55:00+00:00
49.8;75.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-05T01:55:00+00:00
57.2;64.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T23:55:00+00:00
58.5;61.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T23:45:00+00:00
67.1;38.0;4.3;4.9;0.0;0.0;4.06;1;2019-02-04T21:31:00+00:00
70.2;35.0;0.2;2.5;0.0;0.0;4.06;2;2019-02-04T19:55:00+00:00
68.7;37.0;3.6;4.9;0.0;0.0;4.06;5;2019-02-04T18:20:00+00:00
68.0;39.0;3.4;4.9;0.0;0.0;4.06;5;2019-02-04T18:01:00+00:00
67.3;40.0;0.0;0.0;0.0;0.0;4.06;5;2019-02-04T17:30:00+00:00
67.1;41.0;2.5;2.5;0.0;0.0;4.06;5;2019-02-04T17:25:00+00:00
62.2;49.0;0.9;2.5;0.0;0.0;4.06;4;2019-02-04T16:00:00+00:00
51.6;67.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-04T14:30:00+00:00
50.4;68.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-04T14:25:00+00:00
45.3;83.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-04T14:05:00+00:00
44.2;80.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-04T13:45:00+00:00
35.2;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T12:25:00+00:00
35.2;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T12:15:00+00:00
35.2;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T11:55:00+00:00
35.6;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T11:11:00+00:00
35.8;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T10:25:00+00:00
35.8;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T10:15:00+00:00
36.3;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T09:55:00+00:00
36.5;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T09:45:00+00:00
36.7;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T09:26:00+00:00
36.7;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T08:45:00+00:00
36.9;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T08:25:00+00:00
37.0;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T08:15:00+00:00
37.2;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T07:55:00+00:00
38.7;98.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T06:25:00+00:00
40.8;96.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T04:35:00+00:00
41.4;96.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T04:15:00+00:00
42.4;93.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T03:41:00+00:00
43.7;91.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T02:55:00+00:00
44.1;90.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T02:40:00+00:00
48.4;85.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T01:01:00+00:00
50.2;81.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T00:30:00+00:00
51.4;80.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-04T00:10:00+00:00
57.6;58.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-03T22:00:00+00:00
58.1;57.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-03T21:45:00+00:00
58.8;56.0;0.0;0.0;0.0;0.0;4.06;1;2019-02-03T21:25:00+00:00
59.5;53.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-03T20:45:00+00:00
60.3;43.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-03T19:20:00+00:00
54.7;64.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-03T16:55:00+00:00
53.2;64.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-03T16:35:00+00:00
51.6;68.0;0.9;2.5;0.0;0.0;4.06;3;2019-02-03T16:00:00+00:00
48.0;70.0;0.0;0.0;0.0;0.0;4.06;3;2019-02-03T15:30:00+00:00
38.5;85.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-03T13:56:00+00:00
33.8;99.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T10:30:00+00:00
34.7;98.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T09:40:00+00:00
34.9;97.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T09:25:00+00:00
36.1;96.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T08:10:00+00:00
36.3;96.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T08:00:00+00:00
36.5;94.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T07:25:00+00:00
38.3;93.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T06:00:00+00:00
39.7;90.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T04:45:00+00:00
42.8;86.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T02:55:00+00:00
45.9;79.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T01:25:00+00:00
50.5;69.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-03T00:00:00+00:00
53.6;64.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-02T23:25:00+00:00
56.8;54.0;0.0;0.0;0.0;0.0;4.06;0;2019-02-02T22:35:00+00:00
59.2;44.0;0.0;0.0;0.0;0.0;4.06;2;2019-02-02T20:15:00+00:00
51.6;52.0;2.5;4.9;0.0;0.0;4.06;5;2019-02-02T17:40:00+00:00
48.2;55.0;3.6;4.9;0.0;0.0;4.06;5;2019-02-02T16:55:00+00:00
46.6;58.0;0.2;2.5;0.0;0.0;4.06;4;2019-02-02T16:30:00+00:00
42.4;64.0;0.2;2.5;0.0;0.0;4.06;3;2019-02-02T15:30:00+00:00
